track_id,title,artist,album,image_url,preview_url,url,duration_ms,valence,energy,tempo,danceability,acousticness,key,mode
5IFyxY1LE0usdgETOC24QT,"Verrekkiddam (From ""Whistle"")","A.R. Rahman, L. V. Revanth","Verrekkiddam (From ""Whistle"")",https://i.scdn.co/image/ab67616d0000b27348f1410e92f6e9cf94fadf62,,https://open.spotify.com/track/5IFyxY1LE0usdgETOC24QT,245840,0.9,0.8,120.0,0.5,0.5,0,1
21P5jaFsehp0l7dAJeyV6s,Paalinchara Pilloda,"A.R. Rahman, Kailash Kher, Sathyaprakash, Deepak Blue, Pooja AV",Adirindhi (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27366659c7d88e0c16f020e6180,,https://open.spotify.com/track/21P5jaFsehp0l7dAJeyV6s,347262,0.9,0.8,120.0,0.5,0.5,0,1
48DNYDYStZkpX3AuBYJN3F,Puzhayarikathu Dumm,"Govind Vasantha, Milan V S",Jo And Jo,https://i.scdn.co/image/ab67616d0000b273a2952e7bc052319be434d31b,,https://open.spotify.com/track/48DNYDYStZkpX3AuBYJN3F,181156,0.9,0.8,120.0,0.5,0.5,0,1
5au0abCgZ9InphXxAYbXMw,Whatamma What Is This Amma,Devi Sri Prasad,Vunnadhi Okate Zindagi,https://i.scdn.co/image/ab67616d0000b273222693a71c63816b9164ee22,,https://open.spotify.com/track/5au0abCgZ9InphXxAYbXMw,228857,0.9,0.8,120.0,0.5,0.5,0,1
6z15tFRtCyiSorSGaKLJeu,Vellipomaake,"Sid Sriram, ADK",Saahasam Swaasaga Saagipo,https://i.scdn.co/image/ab67616d0000b273100ee873e5d9966a9db6c7c6,,https://open.spotify.com/track/6z15tFRtCyiSorSGaKLJeu,261368,0.9,0.8,120.0,0.5,0.5,0,1
7MtXu7mXRMdICKyTOb8CuR,Baitikochi Chuste,Anirudh Ravichander,Agnyaathavaasi,https://i.scdn.co/image/ab67616d0000b273592bca28d2623c60ed8ca2bc,,https://open.spotify.com/track/7MtXu7mXRMdICKyTOb8CuR,206666,0.9,0.8,120.0,0.5,0.5,0,1
1V4hx2szIylOh4rYoPrwlp,AB Yevaro Nee Baby,"Nakash Aziz, Arjun Chandy",Agnyaathavaasi,https://i.scdn.co/image/ab67616d0000b273592bca28d2623c60ed8ca2bc,,https://open.spotify.com/track/1V4hx2szIylOh4rYoPrwlp,209347,0.9,0.8,120.0,0.5,0.5,0,1
5opdK1D8yj53cVmOBIco2r,Gaana Gaana,"Bharath Sankar, Yazin Nizar","Gaana Gaana (From ""Mahaveerudu"")",https://i.scdn.co/image/ab67616d0000b273ec09cf3dd543b723a72b4768,,https://open.spotify.com/track/5opdK1D8yj53cVmOBIco2r,304670,0.9,0.8,120.0,0.5,0.5,0,1
6V7OktFcRJzXDj1s18WcYB,"Bangaarupetalona (From ""Mahaveerudu"")","Bharath Sankar, Aditi Shankar","Bangaarupetalona (From ""Mahaveerudu"")",https://i.scdn.co/image/ab67616d0000b2730df1a9d60168201d22b5cd8d,,https://open.spotify.com/track/6V7OktFcRJzXDj1s18WcYB,208099,0.9,0.8,120.0,0.5,0.5,0,1
5D5OD4WGAYWG2Wo9GXpG7d,Kaalam Kadhaladhe,"Darbuka Siva, Sathyaprakash",Kaalam Kadhaladhe (From 'Thoota' Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27334ea34fde1a749082144c11c,,https://open.spotify.com/track/5D5OD4WGAYWG2Wo9GXpG7d,362825,0.9,0.8,120.0,0.5,0.5,0,1
